"dane_sede","localidad","estrato","lon","lat","x_9377","y_9377"
"311001090190","Rafael Uribe Uribe",3,-74.0967557103,4.5737865347,4878385.90421413,2063491.6629778
"311001091293","Rafael Uribe Uribe",3,-74.1002476603,4.5792265752,4877999.57229085,2064093.45101694
"311001091854","Rafael Uribe Uribe",3,-74.1198998298,4.5813139352,4875820.53769624,2064327.50479007
"311001091862","Rafael Uribe Uribe",2,-74.1082828902,4.5484213319,4877103.23920245,2060690.43043704
"311001092052","Rafael Uribe Uribe",3,-74.1101756504,4.5853309983,4876899.62002984,2064769.76806369
"311001092541","Rafael Uribe Uribe",2,-74.1144944197,4.5552364036,4876415.52345149,2061444.64825058
"311001092818","Rafael Uribe Uribe",2,-74.1206877601,4.5590675676,4875729.32524059,2061869.10905135
"311001093199","Rafael Uribe Uribe",2,-74.1106121499,4.5426286368,4876843.93345125,2060050.65658702
"311001093253","Rafael Uribe Uribe",3,-74.1256638698,4.5848615547,4875181.92939,2064720.56742111
"311001093881","Rafael Uribe Uribe",3,-74.09881145,4.5754960969,4878158.21414387,2063680.94031736
"311001094942","Rafael Uribe Uribe",3,-74.1238486998,4.5749033054,4875381.5044134,2063619.72534081
"311001095523","Rafael Uribe Uribe",3,-74.1163854201,4.580324284,4876210.10992004,2064217.52714483
"311001096465","Rafael Uribe Uribe",2,-74.1118177402,4.556752632,4876712.63149287,2061611.75386396
"311001101213","Rafael Uribe Uribe",3,-74.1193865504,4.5876749021,4875878.55748235,2065030.39097536
"311001101850","Rafael Uribe Uribe",3,-74.1077662996,4.5857523779,4877166.88286378,2064815.92269461
"311001101884","Rafael Uribe Uribe",3,-74.12120683,4.5683178062,4875673.3513109,2062891.47827321
"311001102325","Rafael Uribe Uribe",3,-74.1133902303,4.5761136991,4876541.54993157,2063751.68394461
"311001102333","Rafael Uribe Uribe",2,-74.11762969,4.5564925948,4876068.0297623,2061584.01258548
"311001102805","Rafael Uribe Uribe",3,-74.1183496502,4.5862140064,4875993.29502333,2064868.76217044
"311001102821","Rafael Uribe Uribe",2,-74.1122446304,4.5473624098,4876663.68951906,2060574.08051213
"311001106100","Rafael Uribe Uribe",2,-74.1141566504,4.5605920218,4876453.89755252,2062036.45899142
"311001106118","Rafael Uribe Uribe",3,-74.1237483203,4.5730085213,4875392.30890777,2063410.30775507
"311001106126","Rafael Uribe Uribe",3,-74.1281834897,4.583910211,4874902.34261696,2064615.86980432
"311001106151","Rafael Uribe Uribe",3,-74.0953105698,4.5752426677,4878546.41386028,2063652.34002153
"311001106169","Rafael Uribe Uribe",3,-74.1281936604,4.5897561198,4874902.23215381,2065261.92753857
"311001106177","Rafael Uribe Uribe",3,-74.0956902302,4.5764198827,4878504.5085993,2063782.5017554
"311001106452","Rafael Uribe Uribe",2,-74.1138720704,4.5572746047,4876484.89129693,2061669.79053432
"311001108315","Rafael Uribe Uribe",3,-74.1172961797,4.5688199199,4876107.13039161,2062946.29386965
"311001108374","Rafael Uribe Uribe",3,-74.1183783298,4.5678832637,4875986.95864579,2062842.96698802
"311001110417","Tunjuelito",NA,-74.1442376998,4.593193923,4873123.59111318,2065644.67957737
"311001110549","Rafael Uribe Uribe",2,-74.1116539899,4.5545051382,4876730.40890852,2061363.34747622
"311001110697","Rafael Uribe Uribe",2,-74.0963415204,4.5769112667,4878432.36451451,2063836.91633254
"311001110701","Rafael Uribe Uribe",3,-74.12936452,4.5820114947,4874771.03770082,2064406.2408609
"311001800120","Rafael Uribe Uribe",3,-74.10253963,4.5763719859,4877744.91262441,2063778.37129754
"311001800201","Rafael Uribe Uribe",2,-74.1103233199,4.5544430457,4876877.9726528,2061356.25816608
"311001800324","Rafael Uribe Uribe",2,-74.1187224897,4.5542427728,4875946.45022601,2061335.56423157
"311001800937","Rafael Uribe Uribe",NA,-74.1116151099,4.5566389738,4876735.08422215,2061599.15844517
"111001014486","Ciudad Bolivar",2,-74.1364856198,4.5552485382,4873976.64221885,2061449.79467816
"111001014524","Ciudad Bolivar",1,-74.1482981801,4.5472086492,4872665.17665114,2060563.34220381
"111001020320","Ciudad Bolivar",2,-74.1651124602,4.5872579658,4870807.55485301,2064992.40005831
"111001027251","Ciudad Bolivar",2,-74.1384836904,4.5510422209,4873754.31654489,2060985.28508171
"111001028266","Ciudad Bolivar",2,-74.1381259004,4.5533864992,4873794.40532828,2061244.2992116
"111001030821","Ciudad Bolivar",1,-74.1429164397,4.5526068312,4873262.98105515,2061158.97416299
"111001106241","Ciudad Bolivar",1,-74.1488735798,4.5574303422,4872603.16012727,2061693.09291584
"111001075302","Ciudad Bolivar",1,-74.1478238598,4.5552228998,4872719.18917994,2061448.95230557
"111001030830","Ciudad Bolivar",1,-74.1416152597,4.5558402831,4873407.85220926,2061516.08947808
"111001027375","Ciudad Bolivar",1,-74.1370595804,4.5501355528,4873912.09797182,2060884.83627933
"111001030848","Ciudad Bolivar",2,-74.1525314604,4.5748481213,4872200.57200827,2063618.66748619
"111001033928","Ciudad Bolivar",1,-74.14904249,4.5389132081,4872581.17262564,2059646.70384141
"111001093351","Ciudad Bolivar",1,-74.13644976,4.5602744761,4873981.49476106,2062005.22707749
"111001107131","Ciudad Bolivar",1,-74.1492597997,4.5349679457,4872556.37976876,2059210.73197235
"111001034240","Ciudad Bolivar",2,-74.1491164097,4.5636008618,4872577.31711906,2062375.07034399
"111001043028","Ciudad Bolivar",1,-74.1567089903,4.5652413354,4871735.57257443,2062557.71596888
"111001034754","Ciudad Bolivar",1,-74.1456238901,4.5490864244,4872962.09717187,2060770.39330218
"111001029599","Ciudad Bolivar",2,-74.1436244101,4.5532057134,4873184.56934959,2061225.28381855
"111001035572","Ciudad Bolivar",2,-74.14234514,4.5606866328,4873327.75489389,2062051.81032833
"111001013625","Ciudad Bolivar",2,-74.1442472902,4.5593474897,4873116.56659338,2061904.15004147
"111001036561","Ciudad Bolivar",1,-74.1509521197,4.5400161877,4872369.57682022,2059768.93599846
"111001036781","Ciudad Bolivar",2,-74.15408277,4.5732955684,4872028.2549606,2063447.36312178
"111001013404","Ciudad Bolivar",2,-74.1347194502,4.5550787521,4874172.48634255,2061430.72250006
"111001800911","Ciudad Bolivar",NA,-74.1550321303,4.5783180864,4871923.86273672,2064002.59687023
"111001044385","Ciudad Bolivar",2,-74.1354419499,4.5575236963,4874092.78431996,2061701.05010295
"111001045730","Ciudad Bolivar",1,-74.1581161796,4.5724071429,4871580.78718592,2063349.89826041
"111001043893","Ciudad Bolivar",1,-74.16125107,4.5715710603,4871232.97425466,2063258.05927422
"111001046663","Ciudad Bolivar",1,-74.1526787796,4.5534719647,4872180.45173249,2061256.30622909
"111001086827","Ciudad Bolivar",1,-74.1503485102,4.5578151966,4872439.65337536,2061735.88591202
"111001047457","Ciudad Bolivar",1,-74.1472429301,4.5338227013,4872779.86366976,2059083.81105955
"111001047571","Ciudad Bolivar",1,-74.1573424103,4.569090469,4871666.00909279,2062983.21689685
"111001075086","Ciudad Bolivar",1,-74.1622721796,4.5689855837,4871119.26966707,2062972.50718186
"111001047678","Ciudad Bolivar",1,-74.1622277803,4.5511724402,4871121.01833606,2061003.87202266
"111001104213","Ciudad Bolivar",1,-74.1590750701,4.5495586952,4871470.38234625,2060824.96643469
"111001106569","Ciudad Bolivar",1,-74.1591133697,4.5522067114,4871466.60453751,2061117.61950255
"111001801489","Ciudad Bolivar",NA,-74.1639530703,4.5500454062,4870929.47468263,2060879.62558434
"111001075329","Ciudad Bolivar",2,-74.1637818101,4.5864522747,4870954.97832561,2064903.11875285
"111001075663","Ciudad Bolivar",1,-74.1424167303,4.5449046747,4873317.05451581,2060307.68543594
"111001104230","Ciudad Bolivar",1,-74.1444034597,4.5422621999,4873096.2542461,2060016.00162029
"111001104248","Ciudad Bolivar",1,-74.1426093201,4.5431322684,4873295.38584404,2060111.84236538
"111001106577","Ciudad Bolivar",1,-74.1452959098,4.5442919727,4872997.63191819,2060240.47804469
"111001075752","Ciudad Bolivar",2,-74.1374621604,4.5445740748,4873866.48274683,2060270.28296407
"111001076937","Ciudad Bolivar",2,-74.1468239199,4.5660155032,4872831.98459548,2062641.51871105
"111001013633","Ciudad Bolivar",2,-74.1489884501,4.5629733494,4872591.39747653,2062305.6982087
"111001075213","Ciudad Bolivar",2,-74.14957262,4.5618086821,4872526.40616913,2062177.08845978
"111001086584","Ciudad Bolivar",1,-74.1478108297,4.5476114806,4872719.29686306,2060607.77518168
"111001075230","Ciudad Bolivar",1,-74.1529745202,4.5502601164,4872147.08595908,2060901.40106875
"111001065307","Ciudad Bolivar",1,-74.1538958998,4.5668557043,4872047.83685812,2062735.62737667
"111001086762","Ciudad Bolivar",1,-74.1397868099,4.5393887649,4873607.76503595,2059697.63698638
"111001014508","Ciudad Bolivar",1,-74.14216257,4.5370851201,4873343.87806902,2059443.46594776
"111001086801","Ciudad Bolivar",NA,-74.1647133001,4.577977043,4870850.15532706,2063966.6413812
"111001044431","Ciudad Bolivar",1,-74.1655097204,4.5720195974,4870760.76331584,2063308.39407518
"111001045004","Ciudad Bolivar",1,-74.1687534102,4.5810339276,4870402.65423892,2064305.20358199
"111001047481","Ciudad Bolivar",1,-74.1634309003,4.5756339312,4870991.95471027,2063707.46049725
"111001086835","Ciudad Bolivar",NA,-74.1695785003,4.5748574,4870310.03911606,2063622.74902971
"111001098981","Ciudad Bolivar",1,-74.1813817702,4.5892604617,4869003.65979159,2065216.66367049
"111001044423","Ciudad Bolivar",1,-74.1695599204,4.5706767351,4870311.34763307,2063160.71635184
"111001104108","Ciudad Bolivar",1,-74.1700844099,4.5716054557,4870253.3477594,2063263.44927021
"111001092410","Ciudad Bolivar",2,-74.1760935902,4.592696308,4869590.74036254,2065595.41439619
"111001075221","Ciudad Bolivar",1,-74.1819229504,4.5917304554,4868944.09384755,2065489.73726578
"111001096555","Ciudad Bolivar",NA,-74.1649453098,4.5782864054,4870824.48078096,2064000.87251182
"111001045721","Ciudad Bolivar",1,-74.1621997304,4.5733180426,4871128.07855815,2063451.29788382
"111001098973","Ciudad Bolivar",1,-74.1456029801,4.536736482,4872962.25440901,2059405.53898869
"111001100013","Ciudad Bolivar",1,-74.13932693,4.5403779557,4873658.9404089,2059806.87661017
"111001100021","Ciudad Bolivar",1,-74.1637500402,4.5679433698,4870955.18555869,2062857.59143221
"111001107115","Ciudad Bolivar",1,-74.1612997101,4.5423407419,4871222.37723404,2060027.66812292
"111001107816","Ciudad Bolivar",2,-74.1696894602,4.5908848034,4870300.62318329,2065394.05018948
"111001107859","Ciudad Bolivar",2,-74.1391686603,4.5443521622,4873677.18505349,2060246.05637903
"111001109304","Ciudad Bolivar",1,-74.1528949996,4.5495060004,4872155.77211148,2060818.04582423
"111001800414","Ciudad Bolivar",2,-74.15896071,4.583861695,4871489.17178207,2064615.9531586
"111001800422","Ciudad Bolivar",NA,-74.15498077,4.5873131203,4871931.15994587,2064996.67581089
"111001800571","Ciudad Bolivar",NA,-74.1642797202,4.582596036,4870899.0681114,2064477.03400632
"111001800635","Ciudad Bolivar",1,-74.1645965003,4.5764471724,4870862.8342239,2063797.54584433
"111001801276","Ciudad Bolivar",NA,-74.1530967603,4.5815012757,4872139.06113487,2064354.04233021
"111001801314","Ciudad Bolivar",NA,-74.16259363,4.5864336558,4871086.74337196,2064900.84714129
"211850001121","Ciudad Bolivar",NA,-74.1567449202,4.4446685803,4871710.45462757,2049232.61761462
"211850001155","Ciudad Bolivar",NA,-74.1521741204,4.4070254077,4872210.99365791,2045071.70378582
"211850001139","Ciudad Bolivar",NA,-74.15318538,4.4282614208,4872102.45746311,2047418.76811078
"211850001171","Ciudad Bolivar",NA,-74.1647646999,4.5138092267,4870833.02737879,2056875.11318537
"211001020251","Ciudad Bolivar",NA,-74.1659667401,4.5277879263,4870702.1867554,2058420.18903804
"211850001180","Ciudad Bolivar",NA,-74.1482233702,4.4887587669,4872663.27486765,2054103.7540398
"211850001317","Ciudad Bolivar",2,-74.152,4.5110000003,4872248.27262886,2056562.39892338
"311001000514","Ciudad Bolivar",2,-74.1438676604,4.5505452716,4873157.1260865,2060931.30865695
"311001001235","Ciudad Bolivar",2,-74.1403793099,4.5487016549,4873543.67655386,2060726.95024202
"311001004871","Ciudad Bolivar",2,-74.1477406596,4.5624529748,4872729.68875405,2062247.96839318
"311001005109","Ciudad Bolivar",2,-74.1677135798,4.5881930117,4870519.26088804,2065096.20705985
"311001016631","Ciudad Bolivar",1,-74.14274165,4.5491831306,4873281.76704031,2060780.57439195
"311001017531","Ciudad Bolivar",1,-74.1710865596,4.568241178,4870141.60185174,2062891.82442637
"311001030537","Ciudad Bolivar",3,-74.1549850702,4.5918312837,4871931.48858669,2065496.00247487
"311001033498","Ciudad Bolivar",2,-74.1427228097,4.5625421151,4873286.19568122,2062256.93478626
"311001034788","Ciudad Bolivar",2,-74.1660078596,4.5912414481,4870708.9726214,2065432.79882349
"311001036951","Ciudad Bolivar",2,-74.1376611696,4.5512270692,4873845.56943277,2061005.56969524
"311001037507","Ciudad Bolivar",2,-74.1451864402,4.5654547946,4873013.48546591,2062579.26292187
"311001038368","Ciudad Bolivar",2,-74.1402991802,4.5625711803,4873554.9865668,2062259.72086883
"311001039780","Ciudad Bolivar",2,-74.1648623199,4.5879299727,4870835.41602664,2065066.62219331
"311001039852","Ciudad Bolivar",2,-74.16570081,4.588254718,4870742.4865582,2065102.66292856
"311001041113","Ciudad Bolivar",1,-74.1710865596,4.568241178,4870141.60185174,2062891.82442637
"311001041270","Ciudad Bolivar",2,-74.1474791897,4.5679600174,4872759.65668914,2062856.53230296
"311001042870","Ciudad Bolivar",2,-74.1540274302,4.5756304748,4872034.80677482,2063705.39579641
"311001043001","Ciudad Bolivar",2,-74.1730220401,4.59372183,4869931.55749904,2065708.19171016
"311001043248","Ciudad Bolivar",2,-74.1513414504,4.5775686069,4872333.02702586,2063919.1104471
"311001043744","Ciudad Bolivar",2,-74.1578261298,4.5775515602,4871613.87061572,2063918.38326458
"311001044236","Ciudad Bolivar",3,-74.1579547002,4.5923578799,4871602.25600128,2065554.73166765
"311001044881","Ciudad Bolivar",2,-74.1754458501,4.5946405169,4869662.92709668,2065810.16261449
"311001045542","Ciudad Bolivar",2,-74.1435531297,4.5595936838,4873193.59409268,2061931.23590889
"311001046263","Ciudad Bolivar",2,-74.1534539996,4.575776634,4872098.42653901,2063721.44643879
"311001046760","Ciudad Bolivar",2,-74.1461941299,4.5665799956,4872901.92883382,2062703.79221512
"311001046824","Ciudad Bolivar",2,-74.1385963203,4.554556408,4873742.43816108,2061373.67339621
"311001047979","Ciudad Bolivar",3,-74.1649525197,4.5897449752,4870825.73927332,2065267.22459516
"311001050228","Ciudad Bolivar",NA,-74.1491394102,4.5694340284,4872575.79584072,2063019.72648716
"311001065527","Ciudad Bolivar",2,-74.1583739601,4.5776111891,4871553.12657814,2063925.07119151
"311001075034","Ciudad Bolivar",1,-74.1546035997,4.5412107927,4871964.81617403,2059901.6028974
"311001076421","Ciudad Bolivar",2,-74.1416067598,4.5485662878,4873407.52345621,2060712.20522952
"311001076448","Ciudad Bolivar",1,-74.1467144799,4.5524839291,4872841.74225856,2061146.05978814
"311001076715","Ciudad Bolivar",2,-74.1451556101,4.5669946954,4873017.17541581,2062749.43929394
"311001088705","Ciudad Bolivar",2,-74.1481421598,4.568149403,4872686.16565121,2062877.57956554
"311001089396","Ciudad Bolivar",1,-74.1486997998,4.5392587736,4872619.23965724,2059684.83363448
"311001089710","Ciudad Bolivar",1,-74.1728190496,4.5878094576,4869952.99819442,2065054.74344262
"311001091081","Ciudad Bolivar",2,-74.1524978499,4.5760417559,4872204.51113222,2063750.57614905
"311001092478","Ciudad Bolivar",3,-74.1578799496,4.5910524159,4871610.31227132,2065410.44444465
"311001092664","Ciudad Bolivar",1,-74.1466661497,4.5540073594,4872847.36979509,2061314.41288023
"311001093016","Ciudad Bolivar",1,-74.1699811997,4.5816163556,4870266.59687207,2064369.7930567
"311001093300","Ciudad Bolivar",2,-74.1630768598,4.5894506718,4871033.69498188,2065234.36128426
"311001093377","Ciudad Bolivar",2,-74.1499369803,4.5636549167,4872486.32347128,2062381.18950805
"311001093415","Ciudad Bolivar",2,-74.15213361,4.5733181491,4872244.42271047,2063449.51170391
"311001093431","Ciudad Bolivar",2,-74.17330291,4.5927717597,4869900.2372008,2065603.24487261
"311001093440","Ciudad Bolivar",2,-74.16658767,4.5867087211,4870643.85624097,2064931.96618423
"311001093792","Ciudad Bolivar",1,-74.1636161203,4.5688800716,4870970.20505349,2062961.08747562
"311001094730","Ciudad Bolivar",2,-74.1485389196,4.5644462953,4872641.51115204,2062468.40115874
"311001095051","Ciudad Bolivar",1,-74.15892199,4.5525253791,4871487.88595304,2061152.80307772
"311001095141","Ciudad Bolivar",1,-74.16856086,4.567458461,4870421.56749715,2062804.86634103
"311001098531","Ciudad Bolivar",1,-74.1749537,4.5768477578,4869714.28140524,2063843.6883148
"311001101264","Ciudad Bolivar",1,-74.1492539696,4.5468116212,4872559.10521435,2060519.63321665
"311001101647","Ciudad Bolivar",2,-74.1655291097,4.5887636758,4870761.61953531,2065158.87973853
"311001106185","Ciudad Bolivar",2,-74.1460170504,4.5699553561,4872922.16160118,2063076.78831804
"311001106207","Ciudad Bolivar",2,-74.1527006104,4.5750956182,4872181.85704216,2063646.04974286
"311001106215","Ciudad Bolivar",3,-74.1563495501,4.5913328422,4871780.08119697,2065441.16144474
"311001107629","Ciudad Bolivar",1,-74.1643120002,4.5718328857,4870893.55900932,2063287.54422552
"311001108218","Ciudad Bolivar",3,-74.1596948402,4.5909136641,4871409.0188531,2065395.43609655
"311001109001","Ciudad Bolivar",2,-74.1397979903,4.5547819082,4873609.2083358,2061398.80489812
"311001109613","Ciudad Bolivar",2,-74.1454416696,4.5704242937,4872986.05459274,2063128.5111858
"311001109648","Ciudad Bolivar",2,-74.1532465301,4.579853228,4872122.1588884,2064171.93481342
